"No","Type","Mentions","Date","Link","Media","Sentiment","Author","Followers","Comments","Likes","Shares","Retweeted","Replied","Favourited"
"2581","rt","RT @clementifne: @convomf kucing km jangan jangan penganut childfree [RE clementifne]","2023-03-01 16:51:50","https://twitter.com/web/statuses/1630868436787302400","Twitter","Positive","@shinchazn (Ele stres brutal Ã°ÂŸÂ‘Â½Ã°ÂŸÂ¤Â–Ã°ÂŸÂ‘Â¹Ã°ÂŸÂ‘Âº)","23","0","0","0","0","0","0"
"2582","reply","@BincangSyariah Ustazahnya punya akun Twitter gak min? Mau tanya langsung dong. Atau saya tanya di sini aja ya: apakah ada dalil yang mengatakan Aisyah dan Ummu Salamah memutuskan untuk childfree atau tidak punya anak? Memutuskan tidak punya anak lho ya, ","2023-03-01 16:51:46","https://twitter.com/web/statuses/1630868423893991425","Twitter","Positive","@zakyZR (Zaky A. R.)","5769","0","0","0","0","0","0"
"2583","rt","RT nemu ini &amp; isinya bener banget.

yea olaraga buat lose weight, bikin perut kotak. bisa, gak salah.

TAPI kita harus lihat juga big picture-nya, supaya:
- masih bisa main sama anak pas kita makin tua (bagi anti childfree)
- mandiri gak sakit pas tua","2023-03-01 16:51:05","https://twitter.com/web/statuses/1630868248643383296","Twitter","Positive","@kingmansyur (prakowi subidodo)","583","0","0","0","0","0","0"
"2584","reply","@convomf WKWK makanya childfree dong cingg","2023-03-01 16:50:16","https://twitter.com/web/statuses/1630868043617415168","Twitter","Negative","@fleurdiarie (milo (taylor's version))","69","0","0","0","0","0","0"
"2585","rt","RT nemu ini &amp; isinya bener banget.

yea olaraga buat lose weight, bikin perut kotak. bisa, gak salah.

TAPI kita harus lihat juga big picture-nya, supaya:
- masih bisa main sama anak pas kita makin tua (bagi anti childfree)
- mandiri gak sakit pas tua","2023-03-01 16:49:37","https://twitter.com/web/statuses/1630867882249961473","Twitter","Positive","@ulfnzm (Ã°ÂŸÂ˜Â¼)","296","0","0","0","0","0","0"
"2586","rt","RT nemu ini &amp; isinya bener banget.

yea olaraga buat lose weight, bikin perut kotak. bisa, gak salah.

TAPI kita harus lihat juga big picture-nya, supaya:
- masih bisa main sama anak pas kita makin tua (bagi anti childfree)
- mandiri gak sakit pas tua","2023-03-01 16:48:05","https://twitter.com/web/statuses/1630867493383475207","Twitter","Positive","@satsetsats3t (boythunder)","22","0","0","0","0","0","0"
"2587","rt","RT nemu ini &amp; isinya bener banget.

yea olaraga buat lose weight, bikin perut kotak. bisa, gak salah.

TAPI kita harus lihat juga big picture-nya, supaya:
- masih bisa main sama anak pas kita makin tua (bagi anti childfree)
- mandiri gak sakit pas tua","2023-03-01 16:47:37","https://twitter.com/web/statuses/1630867375422865409","Twitter","Positive","@anaBryna (Febriana Ratna #theastronaut)","310","0","0","0","0","0","0"
"2588","rt","RT @kochengfs: Mengnya: ""cih lbih baik aq childfree sja klo tau bgini"" Ã°ÂŸÂÂˆÃ¢Â€ÂÃ¢Â¬Â› https://t.co/My6NVlkqX4 [RE kochengfs]","2023-03-01 16:46:43","https://twitter.com/web/statuses/1630867148913672192","Twitter","Negative","@ineffableSH (BEY cangtipÃ°ÂŸÂŒÂ¸)","1343","0","0","0","0","0","0"
"2589","mention","Pikirnya,

""Nyesel dulu gak childfree""

Ã°ÂŸÂ¥Â¸","2023-03-01 16:45:20","https://twitter.com/web/statuses/1630866801021308929","Twitter","Negative","@a_bear_roar_ (H.M.W.N.)","397","0","0","0","0","0","0"
"2590","rt","RT nemu ini &amp; isinya bener banget.

yea olaraga buat lose weight, bikin perut kotak. bisa, gak salah.

TAPI kita harus lihat juga big picture-nya, supaya:
- masih bisa main sama anak pas kita makin tua (bagi anti childfree)
- mandiri gak sakit pas tua","2023-03-01 16:45:07","https://twitter.com/web/statuses/1630866746252095489","Twitter","Positive","@wiiwwidhy (WIDHY)","764","0","0","0","0","0","0"
"2591","reply","@convomfs udh paling bener childfree sih soalnya bocah bocah kematian segambreng dimana mana, dari pada anak kita mati konyol gegara ulah orng kan ya","2023-03-01 16:45:04","https://twitter.com/web/statuses/1630866737066553344","Twitter","Positive","@rthdyairt (tria!)","14","0","0","0","0","0","0"
"2592","rt","RT @tanyarlfes keinget dark meme ini, pls lah don't do this ya at least calon calon orang tua. kalau gabisa, childfree aja. every child deserve a parents but not every parents deserve a child. https://t.co/zHfxKD8jAF [RE eIitemaiden]","2023-03-01 16:44:59","https://twitter.com/web/statuses/1630866713259679744","Twitter","Negative","@yorhaniii (Double chin is canteqÃ°ÂŸÂ˜Â‹)","169","0","0","0","0","0","0"
"2593","rt","RT nemu ini &amp; isinya bener banget.

yea olaraga buat lose weight, bikin perut kotak. bisa, gak salah.

TAPI kita harus lihat juga big picture-nya, supaya:
- masih bisa main sama anak pas kita makin tua (bagi anti childfree)
- mandiri gak sakit pas tua","2023-03-01 16:44:50","https://twitter.com/web/statuses/1630866677738119168","Twitter","Positive","@wahyuriatri (Wahyu Ria Triastuti)","422","0","0","0","0","0","0"
"2594","mention","Oh, yang childfree butuh legitimasi agama juga toh?

Kemudian menyamakan Ummul Mukminin Bunda 'Aisyah dan Bunda Ummu Salamah dengan orangÃ‚Â² yang childfree?

Duh min, katrok bener luh","2023-03-01 16:43:50","https://twitter.com/web/statuses/1630866425157132288","Twitter","Positive","@mastercapung (Chandra Yudhangkara)","1559","0","0","0","1","0","1"
"2595","rt","RT nemu ini &amp; isinya bener banget.

yea olaraga buat lose weight, bikin perut kotak. bisa, gak salah.

TAPI kita harus lihat juga big picture-nya, supaya:
- masih bisa main sama anak pas kita makin tua (bagi anti childfree)
- mandiri gak sakit pas tua","2023-03-01 16:43:15","https://twitter.com/web/statuses/1630866280529158144","Twitter","Positive","@imfrom23 (Ã°ÂŸÂ’Â)","759","0","0","0","0","0","0"
"2596","rt","RT @clementifne: @convomf kucing km jangan jangan penganut childfree [RE clementifne]","2023-03-01 16:34:11","https://twitter.com/web/statuses/1630863998467080200","Twitter","Positive","@rloldl3unha (kayli)","25","0","0","0","0","0","0"
"2597","mention","Yesterday, I met my friend and she brought her cutie little daughter. 
Anaknya sangat aktif dan lucu bgt ya sewajarnya anak-anak. 
Terus temenku nyeletuk ""gimana din? Childfree aja kamu nanti gimana?"" 

Me : Ã°ÂŸÂ‘Â€Ã°ÂŸÂ‘Â€Ã°ÂŸÂ‘Â€","2023-03-01 16:32:52","https://twitter.com/web/statuses/1630863663656763394","Twitter","Positive","@yourrdrzd (din)","13","0","0","0","0","0","0"
"2598","reply","@memefess ""Seandainya aku dulu childfree.""","2023-03-01 16:31:33","https://twitter.com/web/statuses/1630863335918018560","Twitter","Negative","@im_the_riddler_ (Kevin)","18","0","0","0","0","0","0"
"2599","rt","RT nemu ini &amp; isinya bener banget.

yea olaraga buat lose weight, bikin perut kotak. bisa, gak salah.

TAPI kita harus lihat juga big picture-nya, supaya:
- masih bisa main sama anak pas kita makin tua (bagi anti childfree)
- mandiri gak sakit pas tua","2023-03-01 16:30:24","https://twitter.com/web/statuses/1630863042815873026","Twitter","Positive","@didinhanifah (Call me aan :))","328","0","0","0","0","0","0"
"2600","mention","WKAKAKA MAU CHILDFREE","2023-03-01 16:28:10","https://twitter.com/web/statuses/1630862484331692033","Twitter","Negative","@senarenjun (arunika)","11","0","0","0","0","0","0"
"2601","rt","RT @kochengfs: Mengnya: ""cih lbih baik aq childfree sja klo tau bgini"" Ã°ÂŸÂÂˆÃ¢Â€ÂÃ¢Â¬Â› https://t.co/My6NVlkqX4 [RE kochengfs]","2023-03-01 16:25:13","https://twitter.com/web/statuses/1630861742308982787","Twitter","Negative","@ilmanaafisa (.)","20","0","0","0","0","0","0"
"2602","rt","RT @kochengfs: Mengnya: ""cih lbih baik aq childfree sja klo tau bgini"" Ã°ÂŸÂÂˆÃ¢Â€ÂÃ¢Â¬Â› https://t.co/My6NVlkqX4 [RE kochengfs]","2023-03-01 16:21:25","https://twitter.com/web/statuses/1630860782820032519","Twitter","Negative","@Uliiiiinnnnnnnn (Ulinnuham)","28","0","0","0","0","0","0"
"2603","rt","RT nemu ini &amp; isinya bener banget.

yea olaraga buat lose weight, bikin perut kotak. bisa, gak salah.

TAPI kita harus lihat juga big picture-nya, supaya:
- masih bisa main sama anak pas kita makin tua (bagi anti childfree)
- mandiri gak sakit pas tua","2023-03-01 16:21:22","https://twitter.com/web/statuses/1630860772648837121","Twitter","Positive","@fiwlter (Rereeedo Ã°ÂÂ„Âž)","2749","0","0","0","0","0","0"
"2604","rt","RT nemu ini &amp; isinya bener banget.

yea olaraga buat lose weight, bikin perut kotak. bisa, gak salah.

TAPI kita harus lihat juga big picture-nya, supaya:
- masih bisa main sama anak pas kita makin tua (bagi anti childfree)
- mandiri gak sakit pas tua","2023-03-01 16:20:52","https://twitter.com/web/statuses/1630860644215046147","Twitter","Positive","@_Kalengsusu123 (KotakMinuman)","86","0","0","0","0","0","0"
"2605","rt","RT @kochengfs: Mengnya: ""cih lbih baik aq childfree sja klo tau bgini"" Ã°ÂŸÂÂˆÃ¢Â€ÂÃ¢Â¬Â› https://t.co/My6NVlkqX4 [RE kochengfs]","2023-03-01 16:19:31","https://twitter.com/web/statuses/1630860307349528580","Twitter","Negative","@bearsarung (Bearer Token)","121","0","0","0","0","0","0"
"2606","rt","RT @kochengfs: Mengnya: ""cih lbih baik aq childfree sja klo tau bgini"" Ã°ÂŸÂÂˆÃ¢Â€ÂÃ¢Â¬Â› https://t.co/My6NVlkqX4 [RE kochengfs]","2023-03-01 16:17:04","https://twitter.com/web/statuses/1630859687662084096","Twitter","Negative","@catasthrovia (D Ã°ÂŸÂÂ€)","958","0","0","0","0","0","0"
"2607","rt","RT @kochengfs: Mengnya: ""cih lbih baik aq childfree sja klo tau bgini"" Ã°ÂŸÂÂˆÃ¢Â€ÂÃ¢Â¬Â› https://t.co/My6NVlkqX4 [RE kochengfs]","2023-03-01 16:14:17","https://twitter.com/web/statuses/1630858986869370881","Twitter","Negative","@auellllllll (Reliaa)","2","0","0","0","0","0","0"
"2608","reply","@convomf ""niat mau childfree malah beranak, dhlah buang aj"" https://t.co/ioXOuig6CY","2023-03-01 16:14:11","https://twitter.com/web/statuses/1630858963171569664","Twitter","Positive","@yalonih (slayolayÃ¢Â€Â¢polbek gais)","1370","0","0","0","0","0","0"
"2609","reply","@3atam8 Childfree harus jadi hal yang lazim. Biar ga ada tuh beranak karena tuntutan sosial atau buat invest di hari tua.","2023-03-01 16:12:31","https://twitter.com/web/statuses/1630858542549979137","Twitter","Positive","@profatitty (Lia Ã°ÂŸÂŒÂ¼)","266","0","0","0","0","0","0"
"2610","rt","RT nemu ini &amp; isinya bener banget.

yea olaraga buat lose weight, bikin perut kotak. bisa, gak salah.

TAPI kita harus lihat juga big picture-nya, supaya:
- masih bisa main sama anak pas kita makin tua (bagi anti childfree)
- mandiri gak sakit pas tua","2023-03-01 16:09:28","https://twitter.com/web/statuses/1630857778263891968","Twitter","Positive","@rdesieka (Hayang berak)","164","0","0","0","0","0","0"
"2611","rt","RT nemu ini &amp; isinya bener banget.

yea olaraga buat lose weight, bikin perut kotak. bisa, gak salah.

TAPI kita harus lihat juga big picture-nya, supaya:
- masih bisa main sama anak pas kita makin tua (bagi anti childfree)
- mandiri gak sakit pas tua","2023-03-01 16:07:28","https://twitter.com/web/statuses/1630857271516499969","Twitter","Positive","@laurenchlevine (Brown SugarÃ¢Â„Â¢)","117","0","0","0","0","0","0"
"2612","rt","RT @kochengfs: Mengnya: ""cih lbih baik aq childfree sja klo tau bgini"" Ã°ÂŸÂÂˆÃ¢Â€ÂÃ¢Â¬Â› https://t.co/My6NVlkqX4 [RE kochengfs]","2023-03-01 16:06:50","https://twitter.com/web/statuses/1630857112053243904","Twitter","Negative","@beyouornothing (amiwrong)","13","0","0","0","0","0","0"
"2613","rt","RT nemu ini &amp; isinya bener banget.

yea olaraga buat lose weight, bikin perut kotak. bisa, gak salah.

TAPI kita harus lihat juga big picture-nya, supaya:
- masih bisa main sama anak pas kita makin tua (bagi anti childfree)
- mandiri gak sakit pas tua","2023-03-01 16:06:44","https://twitter.com/web/statuses/1630857090041516033","Twitter","Positive","@astrivina (Astri Vina Fardani)","1137","0","0","0","0","0","0"
"2614","rt","RT nemu ini &amp; isinya bener banget.

yea olaraga buat lose weight, bikin perut kotak. bisa, gak salah.

TAPI kita harus lihat juga big picture-nya, supaya:
- masih bisa main sama anak pas kita makin tua (bagi anti childfree)
- mandiri gak sakit pas tua","2023-03-01 16:03:07","https://twitter.com/web/statuses/1630856180229898240","Twitter","Positive","@msekarayu_ (Ã°ÂŸÂŒÂžÃ°ÂŸÂŒÂ»Ã°ÂŸÂŒÂ´)","1139","0","0","0","0","0","0"
"2615","reply","@kochengfs Tega nyaaaÃ°ÂŸÂ˜Â­Ã°ÂŸÂ˜Â­Ã°ÂŸÂ˜Â­ kucing tetanggaku beranak trs anaknya ga diurusin sm induknya smpe anak""nya mati, keknya infuknya penganut childfree ya","2023-03-01 16:00:57","https://twitter.com/web/statuses/1630855635398180865","Twitter","Negative","@ohayouamu (amu;Ã°ÂŸÂÂ¾)","2408","0","0","0","0","0","0"
"2616","rt","RT nemu ini &amp; isinya bener banget.

yea olaraga buat lose weight, bikin perut kotak. bisa, gak salah.

TAPI kita harus lihat juga big picture-nya, supaya:
- masih bisa main sama anak pas kita makin tua (bagi anti childfree)
- mandiri gak sakit pas tua","2023-03-01 16:00:11","https://twitter.com/web/statuses/1630855439629049856","Twitter","Positive","@sicangkeman (cep)","1515","0","0","0","0","0","0"
"2617","rt","RT nemu ini &amp; isinya bener banget.

yea olaraga buat lose weight, bikin perut kotak. bisa, gak salah.

TAPI kita harus lihat juga big picture-nya, supaya:
- masih bisa main sama anak pas kita makin tua (bagi anti childfree)
- mandiri gak sakit pas tua","2023-03-01 16:00:11","https://twitter.com/web/statuses/1630855441264836608","Twitter","Positive","@soukeeya (kie~)","67","0","0","0","0","0","0"
"2618","rt","RT @kochengfs: Mengnya: ""cih lbih baik aq childfree sja klo tau bgini"" Ã°ÂŸÂÂˆÃ¢Â€ÂÃ¢Â¬Â› https://t.co/My6NVlkqX4 [RE kochengfs]","2023-03-01 15:59:48","https://twitter.com/web/statuses/1630855342728019968","Twitter","Negative","@ohayouamu (amu;Ã°ÂŸÂÂ¾)","2408","0","0","0","0","0","0"
"2619","rt","RT nemu ini &amp; isinya bener banget.

yea olaraga buat lose weight, bikin perut kotak. bisa, gak salah.

TAPI kita harus lihat juga big picture-nya, supaya:
- masih bisa main sama anak pas kita makin tua (bagi anti childfree)
- mandiri gak sakit pas tua","2023-03-01 15:59:41","https://twitter.com/web/statuses/1630855314210959367","Twitter","Positive","@kikisnhh (qÃ°ÂŸÂŒÂ»)","473","0","0","0","0","0","0"
"2620","rt","RT @kochengfs: Mengnya: ""cih lbih baik aq childfree sja klo tau bgini"" Ã°ÂŸÂÂˆÃ¢Â€ÂÃ¢Â¬Â› https://t.co/My6NVlkqX4 [RE kochengfs]","2023-03-01 15:58:59","https://twitter.com/web/statuses/1630855137081319424","Twitter","Negative","@inisialnyaviii (Viii doang)","38","0","0","0","0","0","0"
"2621","reply","@harahere123 Udh nikah ya kan? Gakepikiran apa yak punya momongan atau mau childfree Ã°ÂŸÂ¤Â£
Gilak sih, apa suaminya ga komplain yah?","2023-03-01 15:58:55","https://twitter.com/web/statuses/1630855122501910529","Twitter","Positive","@Meynainggolan21 (mynameismeyyy_)","51","0","0","0","0","0","0"
"2622","rt","RT nemu ini &amp; isinya bener banget.

yea olaraga buat lose weight, bikin perut kotak. bisa, gak salah.

TAPI kita harus lihat juga big picture-nya, supaya:
- masih bisa main sama anak pas kita makin tua (bagi anti childfree)
- mandiri gak sakit pas tua","2023-03-01 15:57:02","https://twitter.com/web/statuses/1630854646683287552","Twitter","Positive","@desymil (full time mom Ã°ÂŸÂ˜ÂŒ)","202","0","0","0","0","0","0"
"2623","rt","RT nemu ini &amp; isinya bener banget.

yea olaraga buat lose weight, bikin perut kotak. bisa, gak salah.

TAPI kita harus lihat juga big picture-nya, supaya:
- masih bisa main sama anak pas kita makin tua (bagi anti childfree)
- mandiri gak sakit pas tua","2023-03-01 15:56:11","https://twitter.com/web/statuses/1630854435445567488","Twitter","Positive","@Zuhrey_ (Ã…Â¾)","291","0","0","0","0","0","0"
"2624","rt","RT nemu ini &amp; isinya bener banget.

yea olaraga buat lose weight, bikin perut kotak. bisa, gak salah.

TAPI kita harus lihat juga big picture-nya, supaya:
- masih bisa main sama anak pas kita makin tua (bagi anti childfree)
- mandiri gak sakit pas tua","2023-03-01 15:56:07","https://twitter.com/web/statuses/1630854418806763522","Twitter","Positive","@HwangemV (Ã­Â™Â©ÃªÂ¸Âˆ V)","5","0","0","0","0","0","0"
"2625","rt","RT nemu ini &amp; isinya bener banget.

yea olaraga buat lose weight, bikin perut kotak. bisa, gak salah.

TAPI kita harus lihat juga big picture-nya, supaya:
- masih bisa main sama anak pas kita makin tua (bagi anti childfree)
- mandiri gak sakit pas tua","2023-03-01 15:54:53","https://twitter.com/web/statuses/1630854108457619456","Twitter","Positive","@madnewbi39 (Tayr)","422","0","0","0","0","0","0"
"2626","rt","RT nemu ini &amp; isinya bener banget.

yea olaraga buat lose weight, bikin perut kotak. bisa, gak salah.

TAPI kita harus lihat juga big picture-nya, supaya:
- masih bisa main sama anak pas kita makin tua (bagi anti childfree)
- mandiri gak sakit pas tua","2023-03-01 15:51:52","https://twitter.com/web/statuses/1630853347002703873","Twitter","Positive","@ady_ico (Khufra)","876","0","0","0","0","0","0"
"2627","rt","RT nemu ini &amp; isinya bener banget.

yea olaraga buat lose weight, bikin perut kotak. bisa, gak salah.

TAPI kita harus lihat juga big picture-nya, supaya:
- masih bisa main sama anak pas kita makin tua (bagi anti childfree)
- mandiri gak sakit pas tua","2023-03-01 15:51:06","https://twitter.com/web/statuses/1630853153712381952","Twitter","Positive","@hnnarch (You)","935","0","0","0","0","0","0"
"2628","rt","RT @clementifne: @convomf kucing km jangan jangan penganut childfree [RE clementifne]","2023-03-01 15:51:01","https://twitter.com/web/statuses/1630853133059645442","Twitter","Positive","@fatooeyhbgr (hazelina)","0","0","0","0","0","0","0"
